qid,vid,query,pred_start,pred_end,conf,iou,category
1872,zVwsEVwS8Kw_210.0_360.0,Some friends have a birthday meal together around a large table at a restaurant.,128.0,150.0,0.999,0.45454545454545453,fg
1872,zVwsEVwS8Kw_210.0_360.0,Some friends have a birthday meal together around a large table at a restaurant.,122.0,130.0,0.7355,0.8,fg
1872,zVwsEVwS8Kw_210.0_360.0,Some friends have a birthday meal together around a large table at a restaurant.,78.0,88.0,0.0003,0.0,bg
1872,zVwsEVwS8Kw_210.0_360.0,Some friends have a birthday meal together around a large table at a restaurant.,2.0,16.0,0.0003,0.0,bg
1872,zVwsEVwS8Kw_210.0_360.0,Some friends have a birthday meal together around a large table at a restaurant.,28.0,42.0,0.0002,0.0,bg
1872,zVwsEVwS8Kw_210.0_360.0,Some friends have a birthday meal together around a large table at a restaurant.,4.0,16.0,0.0001,0.0,bg
1872,zVwsEVwS8Kw_210.0_360.0,Some friends have a birthday meal together around a large table at a restaurant.,86.0,90.0,0.0001,0.0,bg
1872,zVwsEVwS8Kw_210.0_360.0,Some friends have a birthday meal together around a large table at a restaurant.,144.0,150.0,0.0001,0.6666666666666666,bg
1872,zVwsEVwS8Kw_210.0_360.0,Some friends have a birthday meal together around a large table at a restaurant.,56.0,82.0,0.0001,0.0,bg
1872,zVwsEVwS8Kw_210.0_360.0,Some friends have a birthday meal together around a large table at a restaurant.,40.0,50.0,0.0,0.0,bg
3389,zVwsEVwS8Kw_60.0_210.0,Videographer gives a front eye view of the hotel room.,104.0,150.0,0.9999,0.9130434782608695,fg
3389,zVwsEVwS8Kw_60.0_210.0,Videographer gives a front eye view of the hotel room.,100.0,106.0,0.0003,0.3333333333333333,bg
3389,zVwsEVwS8Kw_60.0_210.0,Videographer gives a front eye view of the hotel room.,8.0,24.0,0.0001,0.0,bg
3389,zVwsEVwS8Kw_60.0_210.0,Videographer gives a front eye view of the hotel room.,12.0,30.0,0.0001,0.0,bg
3389,zVwsEVwS8Kw_60.0_210.0,Videographer gives a front eye view of the hotel room.,90.0,96.0,0.0001,0.0,bg
3389,zVwsEVwS8Kw_60.0_210.0,Videographer gives a front eye view of the hotel room.,80.0,90.0,0.0001,0.0,bg
3389,zVwsEVwS8Kw_60.0_210.0,Videographer gives a front eye view of the hotel room.,36.0,56.0,0.0,0.0,bg
3389,zVwsEVwS8Kw_60.0_210.0,Videographer gives a front eye view of the hotel room.,44.0,84.0,0.0,0.0,bg
3389,zVwsEVwS8Kw_60.0_210.0,Videographer gives a front eye view of the hotel room.,138.0,148.0,0.0,0.23809523809523808,bg
3389,zVwsEVwS8Kw_60.0_210.0,Videographer gives a front eye view of the hotel room.,46.0,60.0,0.0,0.0,bg
8014,zVwsEVwS8Kw_360.0_510.0,There is a large breakfast spread on the table.,66.0,96.0,0.9999,1.0,fg
8014,zVwsEVwS8Kw_360.0_510.0,There is a large breakfast spread on the table.,94.0,100.0,0.0644,0.058823529411764705,bg
8014,zVwsEVwS8Kw_360.0_510.0,There is a large breakfast spread on the table.,42.0,54.0,0.0003,0.0,bg
8014,zVwsEVwS8Kw_360.0_510.0,There is a large breakfast spread on the table.,70.0,78.0,0.0003,0.26666666666666666,bg
8014,zVwsEVwS8Kw_360.0_510.0,There is a large breakfast spread on the table.,8.0,18.0,0.0003,0.0,bg
8014,zVwsEVwS8Kw_360.0_510.0,There is a large breakfast spread on the table.,14.0,22.0,0.0002,0.0,bg
8014,zVwsEVwS8Kw_360.0_510.0,There is a large breakfast spread on the table.,66.0,84.0,0.0001,0.6,bg
8014,zVwsEVwS8Kw_360.0_510.0,There is a large breakfast spread on the table.,128.0,138.0,0.0001,0.0,bg
8014,zVwsEVwS8Kw_360.0_510.0,There is a large breakfast spread on the table.,66.0,70.0,0.0001,0.13333333333333333,bg
8014,zVwsEVwS8Kw_360.0_510.0,There is a large breakfast spread on the table.,116.0,122.0,0.0001,0.0,bg
3183,YIUaJzjNPuo_360.0_510.0,A woman goes to the 360 Chicago observation deck cafe on the 94th floor,88.0,150.0,0.9981,0.0,fg
3183,YIUaJzjNPuo_360.0_510.0,A woman goes to the 360 Chicago observation deck cafe on the 94th floor,34.0,80.0,0.9753,0.7692307692307693,fg
3183,YIUaJzjNPuo_360.0_510.0,A woman goes to the 360 Chicago observation deck cafe on the 94th floor,14.0,36.0,0.0015,0.0,bg
3183,YIUaJzjNPuo_360.0_510.0,A woman goes to the 360 Chicago observation deck cafe on the 94th floor,4.0,18.0,0.0004,0.0,bg
3183,YIUaJzjNPuo_360.0_510.0,A woman goes to the 360 Chicago observation deck cafe on the 94th floor,34.0,72.0,0.0001,0.6153846153846154,bg
3183,YIUaJzjNPuo_360.0_510.0,A woman goes to the 360 Chicago observation deck cafe on the 94th floor,28.0,96.0,0.0001,0.6764705882352942,bg
3183,YIUaJzjNPuo_360.0_510.0,A woman goes to the 360 Chicago observation deck cafe on the 94th floor,70.0,86.0,0.0,0.34782608695652173,bg
3183,YIUaJzjNPuo_360.0_510.0,A woman goes to the 360 Chicago observation deck cafe on the 94th floor,44.0,60.0,0.0,0.34782608695652173,bg
3183,YIUaJzjNPuo_360.0_510.0,A woman goes to the 360 Chicago observation deck cafe on the 94th floor,72.0,86.0,0.0,0.30434782608695654,bg
3183,YIUaJzjNPuo_360.0_510.0,A woman goes to the 360 Chicago observation deck cafe on the 94th floor,130.0,144.0,0.0,0.0,bg
3407,YIUaJzjNPuo_60.0_210.0,A girl doing a hotel room tour,2.0,66.0,0.9998,0.45714285714285713,fg
3407,YIUaJzjNPuo_60.0_210.0,A girl doing a hotel room tour,96.0,142.0,0.6924,0.30985915492957744,fg
3407,YIUaJzjNPuo_60.0_210.0,A girl doing a hotel room tour,84.0,94.0,0.0864,0.07142857142857142,bg
3407,YIUaJzjNPuo_60.0_210.0,A girl doing a hotel room tour,90.0,104.0,0.0006,0.1,bg
3407,YIUaJzjNPuo_60.0_210.0,A girl doing a hotel room tour,46.0,122.0,0.0004,0.5428571428571428,bg
3407,YIUaJzjNPuo_60.0_210.0,A girl doing a hotel room tour,56.0,68.0,0.0003,0.08571428571428572,bg
3407,YIUaJzjNPuo_60.0_210.0,A girl doing a hotel room tour,0.0,118.0,0.0003,0.8428571428571429,bg
3407,YIUaJzjNPuo_60.0_210.0,A girl doing a hotel room tour,2.0,12.0,0.0001,0.07142857142857142,bg
3407,YIUaJzjNPuo_60.0_210.0,A girl doing a hotel room tour,142.0,150.0,0.0001,0.0,bg
3407,YIUaJzjNPuo_60.0_210.0,A girl doing a hotel room tour,46.0,58.0,0.0,0.08571428571428572,bg
3525,YIUaJzjNPuo_210.0_360.0,A girl doing a selfie video in her night dress,0.0,48.0,0.9997,0.44,fg
3525,YIUaJzjNPuo_210.0_360.0,A girl doing a selfie video in her night dress,80.0,88.0,0.4163,0.16666666666666666,bg
3525,YIUaJzjNPuo_210.0_360.0,A girl doing a selfie video in her night dress,48.0,66.0,0.3367,0.3125,bg
3525,YIUaJzjNPuo_210.0_360.0,A girl doing a selfie video in her night dress,58.0,80.0,0.0003,0.9166666666666666,bg
3525,YIUaJzjNPuo_210.0_360.0,A girl doing a selfie video in her night dress,120.0,150.0,0.0003,0.0,bg
3525,YIUaJzjNPuo_210.0_360.0,A girl doing a selfie video in her night dress,94.0,104.0,0.0002,0.0,bg
3525,YIUaJzjNPuo_210.0_360.0,A girl doing a selfie video in her night dress,40.0,46.0,0.0002,0.25,bg
3525,YIUaJzjNPuo_210.0_360.0,A girl doing a selfie video in her night dress,30.0,90.0,0.0001,0.4,bg
3525,YIUaJzjNPuo_210.0_360.0,A girl doing a selfie video in her night dress,6.0,16.0,0.0001,0.0,bg
3525,YIUaJzjNPuo_210.0_360.0,A girl doing a selfie video in her night dress,134.0,148.0,0.0,0.0,bg
3403,GAUdBAL0K5A_210.0_360.0,Couples having fun and sharing some cool scenes,96.0,150.0,0.9981,0.26666666666666666,fg
3403,GAUdBAL0K5A_210.0_360.0,Couples having fun and sharing some cool scenes,0.0,66.0,0.672,0.0,fg
3403,GAUdBAL0K5A_210.0_360.0,Couples having fun and sharing some cool scenes,36.0,124.0,0.2397,0.25,bg
3403,GAUdBAL0K5A_210.0_360.0,Couples having fun and sharing some cool scenes,134.0,150.0,0.0414,0.2222222222222222,bg
3403,GAUdBAL0K5A_210.0_360.0,Couples having fun and sharing some cool scenes,0.0,136.0,0.0137,0.16176470588235295,bg
3403,GAUdBAL0K5A_210.0_360.0,Couples having fun and sharing some cool scenes,80.0,92.0,0.0075,0.0625,bg
3403,GAUdBAL0K5A_210.0_360.0,Couples having fun and sharing some cool scenes,46.0,88.0,0.0013,0.0,bg
3403,GAUdBAL0K5A_210.0_360.0,Couples having fun and sharing some cool scenes,90.0,98.0,0.0001,0.36363636363636365,bg
3403,GAUdBAL0K5A_210.0_360.0,Couples having fun and sharing some cool scenes,0.0,20.0,0.0001,0.0,bg
3403,GAUdBAL0K5A_210.0_360.0,Couples having fun and sharing some cool scenes,28.0,64.0,0.0001,0.0,bg
4508,GAUdBAL0K5A_60.0_210.0,Three women having some green health shots,106.0,130.0,0.9988,0.7692307692307693,fg
4508,GAUdBAL0K5A_60.0_210.0,Three women having some green health shots,128.0,142.0,0.042,0.0,bg
4508,GAUdBAL0K5A_60.0_210.0,Three women having some green health shots,106.0,120.0,0.0004,0.6363636363636364,bg
4508,GAUdBAL0K5A_60.0_210.0,Three women having some green health shots,6.0,22.0,0.0002,0.0,bg
4508,GAUdBAL0K5A_60.0_210.0,Three women having some green health shots,6.0,18.0,0.0002,0.0,bg
4508,GAUdBAL0K5A_60.0_210.0,Three women having some green health shots,66.0,96.0,0.0001,0.0,bg
4508,GAUdBAL0K5A_60.0_210.0,Three women having some green health shots,92.0,100.0,0.0001,0.0,bg
4508,GAUdBAL0K5A_60.0_210.0,Three women having some green health shots,34.0,48.0,0.0,0.0,bg
4508,GAUdBAL0K5A_60.0_210.0,Three women having some green health shots,138.0,148.0,0.0,0.0,bg
4508,GAUdBAL0K5A_60.0_210.0,Three women having some green health shots,52.0,64.0,0.0,0.0,bg
5612,GAUdBAL0K5A_360.0_510.0,Man and woman are dancing together.,6.0,30.0,0.991,0.6666666666666666,fg
5612,GAUdBAL0K5A_360.0_510.0,Man and woman are dancing together.,140.0,150.0,0.603,0.0,fg
5612,GAUdBAL0K5A_360.0_510.0,Man and woman are dancing together.,118.0,124.0,0.0024,0.0,bg
5612,GAUdBAL0K5A_360.0_510.0,Man and woman are dancing together.,84.0,92.0,0.0006,0.0,bg
5612,GAUdBAL0K5A_360.0_510.0,Man and woman are dancing together.,30.0,36.0,0.0005,0.0,bg
5612,GAUdBAL0K5A_360.0_510.0,Man and woman are dancing together.,40.0,54.0,0.0003,0.0,bg
5612,GAUdBAL0K5A_360.0_510.0,Man and woman are dancing together.,56.0,84.0,0.0002,0.0,bg
5612,GAUdBAL0K5A_360.0_510.0,Man and woman are dancing together.,142.0,150.0,0.0001,0.0,bg
5612,GAUdBAL0K5A_360.0_510.0,Man and woman are dancing together.,80.0,86.0,0.0001,0.0,bg
5612,GAUdBAL0K5A_360.0_510.0,Man and woman are dancing together.,24.0,30.0,0.0,0.1,bg
9280,jv7033VUyHE_60.0_210.0,Weather broadcaster updates about tropical forecast,8.0,150.0,0.9455,0.9466666666666667,fg
9280,jv7033VUyHE_60.0_210.0,Weather broadcaster updates about tropical forecast,0.0,18.0,0.9218,0.12,fg
9280,jv7033VUyHE_60.0_210.0,Weather broadcaster updates about tropical forecast,4.0,46.0,0.1469,0.28,bg
9280,jv7033VUyHE_60.0_210.0,Weather broadcaster updates about tropical forecast,72.0,150.0,0.1015,0.52,bg
9280,jv7033VUyHE_60.0_210.0,Weather broadcaster updates about tropical forecast,124.0,150.0,0.012,0.17333333333333334,bg
9280,jv7033VUyHE_60.0_210.0,Weather broadcaster updates about tropical forecast,54.0,68.0,0.0001,0.09333333333333334,bg
9280,jv7033VUyHE_60.0_210.0,Weather broadcaster updates about tropical forecast,34.0,46.0,0.0001,0.08,bg
9280,jv7033VUyHE_60.0_210.0,Weather broadcaster updates about tropical forecast,140.0,150.0,0.0001,0.06666666666666667,bg
9280,jv7033VUyHE_60.0_210.0,Weather broadcaster updates about tropical forecast,70.0,96.0,0.0,0.17333333333333334,bg
9280,jv7033VUyHE_60.0_210.0,Weather broadcaster updates about tropical forecast,90.0,110.0,0.0,0.13333333333333333,bg
721,yId2wIocTys_60.0_210.0,Man walks away from white van.,120.0,150.0,0.9882,0.4666666666666667,fg
721,yId2wIocTys_60.0_210.0,Man walks away from white van.,74.0,88.0,0.9803,0.0,fg
721,yId2wIocTys_60.0_210.0,Man walks away from white van.,102.0,110.0,0.9297,0.0,fg
721,yId2wIocTys_60.0_210.0,Man walks away from white van.,62.0,70.0,0.0189,0.0,bg
721,yId2wIocTys_60.0_210.0,Man walks away from white van.,96.0,112.0,0.0009,0.0,bg
721,yId2wIocTys_60.0_210.0,Man walks away from white van.,144.0,150.0,0.0007,0.25,bg
721,yId2wIocTys_60.0_210.0,Man walks away from white van.,4.0,18.0,0.0002,0.0,bg
721,yId2wIocTys_60.0_210.0,Man walks away from white van.,4.0,14.0,0.0002,0.0,bg
721,yId2wIocTys_60.0_210.0,Man walks away from white van.,62.0,86.0,0.0002,0.0,bg
721,yId2wIocTys_60.0_210.0,Man walks away from white van.,36.0,44.0,0.0001,0.0,bg
1870,yId2wIocTys_210.0_360.0,Kids exercise in front of parked cars.,0.0,14.0,0.9932,0.6363636363636364,fg
1870,yId2wIocTys_210.0_360.0,Kids exercise in front of parked cars.,78.0,86.0,0.8939,0.0,fg
1870,yId2wIocTys_210.0_360.0,Kids exercise in front of parked cars.,106.0,116.0,0.8465,0.0,fg
1870,yId2wIocTys_210.0_360.0,Kids exercise in front of parked cars.,66.0,76.0,0.6689,0.0,fg
1870,yId2wIocTys_210.0_360.0,Kids exercise in front of parked cars.,16.0,22.0,0.0387,0.2727272727272727,bg
1870,yId2wIocTys_210.0_360.0,Kids exercise in front of parked cars.,138.0,146.0,0.0065,0.0,bg
1870,yId2wIocTys_210.0_360.0,Kids exercise in front of parked cars.,92.0,100.0,0.0051,0.0,bg
1870,yId2wIocTys_210.0_360.0,Kids exercise in front of parked cars.,2.0,6.0,0.0026,0.18181818181818182,bg
1870,yId2wIocTys_210.0_360.0,Kids exercise in front of parked cars.,144.0,150.0,0.0013,0.0,bg
1870,yId2wIocTys_210.0_360.0,Kids exercise in front of parked cars.,54.0,78.0,0.0005,0.0,bg
2276,yId2wIocTys_360.0_510.0,A guy having a leisure time in a swing with a kid at outdoors,0.0,18.0,0.9952,0.5,fg
2276,yId2wIocTys_360.0_510.0,A guy having a leisure time in a swing with a kid at outdoors,22.0,32.0,0.9643,0.21428571428571427,fg
2276,yId2wIocTys_360.0_510.0,A guy having a leisure time in a swing with a kid at outdoors,54.0,68.0,0.9464,0.0,fg
2276,yId2wIocTys_360.0_510.0,A guy having a leisure time in a swing with a kid at outdoors,96.0,108.0,0.9457,0.0,fg
2276,yId2wIocTys_360.0_510.0,A guy having a leisure time in a swing with a kid at outdoors,114.0,144.0,0.9452,0.0,fg
2276,yId2wIocTys_360.0_510.0,A guy having a leisure time in a swing with a kid at outdoors,142.0,150.0,0.9112,0.0,fg
2276,yId2wIocTys_360.0_510.0,A guy having a leisure time in a swing with a kid at outdoors,80.0,84.0,0.8605,0.0,fg
2276,yId2wIocTys_360.0_510.0,A guy having a leisure time in a swing with a kid at outdoors,0.0,2.0,0.5428,0.0,fg
2276,yId2wIocTys_360.0_510.0,A guy having a leisure time in a swing with a kid at outdoors,52.0,76.0,0.0019,0.0,bg
2276,yId2wIocTys_360.0_510.0,A guy having a leisure time in a swing with a kid at outdoors,2.0,92.0,0.0004,0.26666666666666666,bg
342,A_MFAuOwK5k_360.0_510.0,Man turns the machine to make spaghetti.,60.0,120.0,0.9994,0.0,fg
342,A_MFAuOwK5k_360.0_510.0,Man turns the machine to make spaghetti.,0.0,68.0,0.6427,0.29411764705882354,fg
342,A_MFAuOwK5k_360.0_510.0,Man turns the machine to make spaghetti.,122.0,132.0,0.1933,0.0,bg
342,A_MFAuOwK5k_360.0_510.0,Man turns the machine to make spaghetti.,104.0,108.0,0.0166,0.0,bg
342,A_MFAuOwK5k_360.0_510.0,Man turns the machine to make spaghetti.,142.0,150.0,0.0045,0.0,bg
342,A_MFAuOwK5k_360.0_510.0,Man turns the machine to make spaghetti.,60.0,72.0,0.0027,0.0,bg
342,A_MFAuOwK5k_360.0_510.0,Man turns the machine to make spaghetti.,52.0,62.0,0.0002,0.0,bg
342,A_MFAuOwK5k_360.0_510.0,Man turns the machine to make spaghetti.,60.0,118.0,0.0002,0.0,bg
342,A_MFAuOwK5k_360.0_510.0,Man turns the machine to make spaghetti.,8.0,88.0,0.0001,0.25,bg
342,A_MFAuOwK5k_360.0_510.0,Man turns the machine to make spaghetti.,4.0,24.0,0.0,0.25,bg
1751,A_MFAuOwK5k_210.0_360.0,A man rolling and dicing a roti,48.0,76.0,0.9834,0.0,fg
1751,A_MFAuOwK5k_210.0_360.0,A man rolling and dicing a roti,94.0,150.0,0.9518,0.4642857142857143,fg
1751,A_MFAuOwK5k_210.0_360.0,A man rolling and dicing a roti,44.0,150.0,0.8736,0.24528301886792453,fg
1751,A_MFAuOwK5k_210.0_360.0,A man rolling and dicing a roti,76.0,96.0,0.8613,0.0,fg
1751,A_MFAuOwK5k_210.0_360.0,A man rolling and dicing a roti,4.0,24.0,0.6687,0.0,fg
1751,A_MFAuOwK5k_210.0_360.0,A man rolling and dicing a roti,42.0,52.0,0.2368,0.0,bg
1751,A_MFAuOwK5k_210.0_360.0,A man rolling and dicing a roti,144.0,150.0,0.0063,0.375,bg
1751,A_MFAuOwK5k_210.0_360.0,A man rolling and dicing a roti,94.0,100.0,0.0055,0.0,bg
1751,A_MFAuOwK5k_210.0_360.0,A man rolling and dicing a roti,0.0,8.0,0.0016,0.0,bg
1751,A_MFAuOwK5k_210.0_360.0,A man rolling and dicing a roti,0.0,86.0,0.0002,0.0,bg
6083,A_MFAuOwK5k_60.0_210.0,Chefs cook the onions alone in a pot.,88.0,150.0,0.9968,0.11428571428571428,fg
6083,A_MFAuOwK5k_60.0_210.0,Chefs cook the onions alone in a pot.,0.0,44.0,0.9894,0.0,fg
6083,A_MFAuOwK5k_60.0_210.0,Chefs cook the onions alone in a pot.,82.0,90.0,0.8726,0.5,fg
6083,A_MFAuOwK5k_60.0_210.0,Chefs cook the onions alone in a pot.,86.0,94.0,0.0108,0.5,bg
6083,A_MFAuOwK5k_60.0_210.0,Chefs cook the onions alone in a pot.,64.0,74.0,0.0036,0.0,bg
6083,A_MFAuOwK5k_60.0_210.0,Chefs cook the onions alone in a pot.,40.0,54.0,0.0001,0.0,bg
6083,A_MFAuOwK5k_60.0_210.0,Chefs cook the onions alone in a pot.,34.0,108.0,0.0001,0.21621621621621623,bg
6083,A_MFAuOwK5k_60.0_210.0,Chefs cook the onions alone in a pot.,68.0,94.0,0.0001,0.5,bg
6083,A_MFAuOwK5k_60.0_210.0,Chefs cook the onions alone in a pot.,132.0,148.0,0.0,0.0,bg
6083,A_MFAuOwK5k_60.0_210.0,Chefs cook the onions alone in a pot.,10.0,30.0,0.0,0.0,bg
7484,A_MFAuOwK5k_510.0_660.0,A man cuts watermeoln into small peices on a glass tray.,4.0,18.0,0.9979,0.7777777777777778,fg
7484,A_MFAuOwK5k_510.0_660.0,A man cuts watermeoln into small peices on a glass tray.,46.0,54.0,0.0473,0.0,bg
7484,A_MFAuOwK5k_510.0_660.0,A man cuts watermeoln into small peices on a glass tray.,30.0,34.0,0.022,0.0,bg
7484,A_MFAuOwK5k_510.0_660.0,A man cuts watermeoln into small peices on a glass tray.,4.0,10.0,0.0058,0.3333333333333333,bg
7484,A_MFAuOwK5k_510.0_660.0,A man cuts watermeoln into small peices on a glass tray.,56.0,62.0,0.0012,0.0,bg
7484,A_MFAuOwK5k_510.0_660.0,A man cuts watermeoln into small peices on a glass tray.,66.0,76.0,0.0008,0.0,bg
7484,A_MFAuOwK5k_510.0_660.0,A man cuts watermeoln into small peices on a glass tray.,62.0,80.0,0.0001,0.0,bg
7484,A_MFAuOwK5k_510.0_660.0,A man cuts watermeoln into small peices on a glass tray.,134.0,144.0,0.0001,0.0,bg
7484,A_MFAuOwK5k_510.0_660.0,A man cuts watermeoln into small peices on a glass tray.,122.0,128.0,0.0001,0.0,bg
7484,A_MFAuOwK5k_510.0_660.0,A man cuts watermeoln into small peices on a glass tray.,86.0,92.0,0.0,0.0,bg
3001,cJ8kzdeoevg_210.0_360.0,Different sculpture and murals on display in a museum.,78.0,102.0,0.9957,0.23529411764705882,fg
3001,cJ8kzdeoevg_210.0_360.0,Different sculpture and murals on display in a museum.,58.0,80.0,0.946,0.0,fg
3001,cJ8kzdeoevg_210.0_360.0,Different sculpture and murals on display in a museum.,18.0,42.0,0.184,0.35294117647058826,bg
3001,cJ8kzdeoevg_210.0_360.0,Different sculpture and murals on display in a museum.,36.0,50.0,0.076,0.875,bg
3001,cJ8kzdeoevg_210.0_360.0,Different sculpture and murals on display in a museum.,102.0,112.0,0.0135,0.5555555555555556,bg
3001,cJ8kzdeoevg_210.0_360.0,Different sculpture and murals on display in a museum.,128.0,150.0,0.0072,0.8181818181818182,bg
3001,cJ8kzdeoevg_210.0_360.0,Different sculpture and murals on display in a museum.,8.0,126.0,0.0008,0.1864406779661017,bg
3001,cJ8kzdeoevg_210.0_360.0,Different sculpture and murals on display in a museum.,62.0,102.0,0.0003,0.16,bg
3001,cJ8kzdeoevg_210.0_360.0,Different sculpture and murals on display in a museum.,6.0,18.0,0.0001,0.4166666666666667,bg
3001,cJ8kzdeoevg_210.0_360.0,Different sculpture and murals on display in a museum.,136.0,148.0,0.0,0.6666666666666666,bg
5584,cJ8kzdeoevg_360.0_510.0,Two people look at an art installation of a boy riding a motorcycle.,100.0,126.0,0.9809,0.3333333333333333,fg
5584,cJ8kzdeoevg_360.0_510.0,Two people look at an art installation of a boy riding a motorcycle.,114.0,144.0,0.8377,0.7333333333333333,fg
5584,cJ8kzdeoevg_360.0_510.0,Two people look at an art installation of a boy riding a motorcycle.,90.0,96.0,0.0716,0.0,bg
5584,cJ8kzdeoevg_360.0_510.0,Two people look at an art installation of a boy riding a motorcycle.,60.0,78.0,0.0076,0.0,bg
5584,cJ8kzdeoevg_360.0_510.0,Two people look at an art installation of a boy riding a motorcycle.,142.0,150.0,0.0006,0.0,bg
5584,cJ8kzdeoevg_360.0_510.0,Two people look at an art installation of a boy riding a motorcycle.,8.0,26.0,0.0001,0.0,bg
5584,cJ8kzdeoevg_360.0_510.0,Two people look at an art installation of a boy riding a motorcycle.,78.0,98.0,0.0001,0.0,bg
